stateFIPS,StateLower,CongressionalDistrict,StateAbbreviation,Population2016,FracSLDFromCD,FracCDFromSLD
8,15,5,CO,83893.126,1,0.107
8,16,5,CO,85797.827,1,0.109
8,17,5,CO,86709.252,1,0.11
8,18,5,CO,87198.147,1,0.111
8,19,5,CO,86170.582,1,0.109
8,20,5,CO,87317.606,1,0.111
8,21,5,CO,84966.041,1,0.108
8,39,5,CO,24043,0.281,0.031
8,47,5,CO,5868.94,0.073,0.007
8,60,5,CO,69332.458,0.841,0.088
8,3,6,CO,37880.845,0.443,0.047
8,30,6,CO,52689.461,0.6,0.065
8,31,6,CO,8973.171,0.101,0.011
8,34,6,CO,5178.131,0.06,0.006
8,36,6,CO,84965.714,0.996,0.105
8,37,6,CO,86591.789,1,0.108
8,38,6,CO,86798.946,0.992,0.108
8,39,6,CO,25651.405,0.3,0.032
8,40,6,CO,86190.839,1,0.107
8,41,6,CO,84539.148,1,0.105
8,42,6,CO,85043.677,1,0.106
8,43,6,CO,87488.996,1,0.109
8,44,6,CO,3.454,0,0
8,56,6,CO,73385.068,0.829,0.091
8,22,7,CO,3984.886,0.049,0.005
8,23,7,CO,83545.672,1,0.106
8,24,7,CO,80723.624,1,0.102
8,25,7,CO,4881.351,0.059,0.006
8,27,7,CO,82176.369,1,0.104
8,28,7,CO,80646.601,1,0.102
8,29,7,CO,80781.392,1,0.103
8,30,7,CO,34538.926,0.393,0.044
8,31,7,CO,80258.779,0.899,0.102
8,32,7,CO,85692.997,1,0.109
8,34,7,CO,81056.37,0.94,0.103
8,35,7,CO,89468.859,1,0.114
9,1,1,CT,22996.125,1,0.032
9,3,1,CT,22938.231,1,0.032
9,4,1,CT,23157.831,1,0.033
9,5,1,CT,22958.194,1,0.032
9,6,1,CT,23025.072,1,0.032
9,7,1,CT,22985.145,1,0.032
9,9,1,CT,24170.986,1,0.034
9,10,1,CT,24246.848,1,0.034
9,11,1,CT,24260.822,1,0.034
9,12,1,CT,24322.709,1,0.034
9,13,1,CT,22855.381,0.942,0.032
9,14,1,CT,23869.535,1,0.034
9,15,1,CT,22919.265,1,0.032
9,18,1,CT,23027.069,1,0.032
9,19,1,CT,16998.047,0.718,0.024
9,20,1,CT,23127.885,1,0.032
9,24,1,CT,4066.595,0.171,0.006
9,27,1,CT,24306.739,1,0.034
9,28,1,CT,24140.042,1,0.034
9,29,1,CT,24285.777,1,0.034
9,30,1,CT,24267.809,1,0.034
9,31,1,CT,23716.813,0.98,0.033
9,32,1,CT,23179.91,1,0.033
9,33,1,CT,2952.572,0.126,0.004
9,57,1,CT,7609.144,0.33,0.011
9,59,1,CT,3532.567,0.146,0.005
9,60,1,CT,22923.258,1,0.032
9,61,1,CT,7698.981,0.329,0.011
9,62,1,CT,23723.56,1,0.033
9,63,1,CT,20781.682,0.941,0.029
9,64,1,CT,4194.018,0.188,0.006
9,65,1,CT,2079.226,0.094,0.003
9,77,1,CT,24244.851,1,0.034
9,78,1,CT,11841.437,0.502,0.017
9,79,1,CT,24280.786,1,0.034
9,80,1,CT,6285.554,0.275,0.009
9,81,1,CT,22923.258,1,0.032
9,83,1,CT,5318.316,0.229,0.007
9,100,1,CT,1500.439,0.064,0.002
9,103,1,CT,4025.669,0.176,0.006
9,8,2,CT,23922.984,1,0.034
9,13,2,CT,1399.452,0.058,0.002
9,23,2,CT,22945.509,1,0.033
9,31,2,CT,478.129,0.02,0.001
9,34,2,CT,22851.127,1,0.032
9,35,2,CT,23349.473,1,0.033
9,36,2,CT,23316.941,1,0.033
9,37,2,CT,22948.172,1,0.033
9,38,2,CT,23489.635,1,0.033
9,39,2,CT,23160.819,1,0.033
9,40,2,CT,22400.803,1,0.032
9,41,2,CT,23599.896,1,0.033
9,42,2,CT,23295.693,1,0.033
9,43,2,CT,23471.914,1,0.033
9,44,2,CT,23566.486,1,0.033
9,45,2,CT,23603.072,1,0.033
9,46,2,CT,23966.122,1,0.034
9,47,2,CT,23950.752,1,0.034
9,48,2,CT,23561.605,1,0.033
9,49,2,CT,23496.827,1,0.033
9,50,2,CT,22596.618,1,0.032
9,51,2,CT,23329.055,1,0.033
9,52,2,CT,23288.587,1,0.033
9,53,2,CT,23846.361,1,0.034
9,54,2,CT,23546.898,1,0.033
9,55,2,CT,24173.277,1,0.034
9,56,2,CT,23955.644,1,0.034
9,57,2,CT,15441.271,0.67,0.022
9,58,2,CT,23835.596,1,0.034
9,59,2,CT,20737.238,0.854,0.029
9,61,2,CT,15706.399,0.671,0.022
9,101,2,CT,18150.338,0.797,0.026
9,139,2,CT,23958.246,1,0.034
9,33,3,CT,20572.38,0.874,0.029
9,70,3,CT,23428.829,1,0.033
9,71,3,CT,10553.008,0.453,0.015
9,74,3,CT,1449.523,0.06,0.002
9,75,3,CT,7134.358,0.31,0.01
9,82,3,CT,4362.315,0.185,0.006
9,85,3,CT,22813.85,1,0.032
9,86,3,CT,22854.774,1,0.032
9,87,3,CT,23936.51,1,0.034
9,88,3,CT,24219.659,1,0.034
9,89,3,CT,14870.779,0.65,0.021
9,90,3,CT,16654.12,0.73,0.023
9,91,3,CT,24215.685,1,0.034
9,92,3,CT,24037.848,1,0.034
9,93,3,CT,24008.042,1,0.034
9,94,3,CT,24217.672,1,0.034
9,95,3,CT,24169.984,1,0.034
9,96,3,CT,24212.704,1,0.034
9,97,3,CT,24213.698,1,0.034
9,98,3,CT,22811.863,1,0.032
9,99,3,CT,24215.685,1,0.034
9,100,3,CT,21947.618,0.936,0.031
9,101,3,CT,4626.518,0.203,0.007
9,102,3,CT,22817.824,1,0.032
9,103,3,CT,3933.285,0.172,0.006
9,104,3,CT,24091.497,1,0.034
9,105,3,CT,23884.848,1,0.034
9,113,3,CT,2428.337,0.102,0.003
9,114,3,CT,22833.72,1,0.032
9,115,3,CT,22841.668,1,0.032
9,116,3,CT,22950.953,1,0.032
9,117,3,CT,23126.804,1,0.032
9,118,3,CT,23000.629,1,0.032
9,119,3,CT,23126.804,1,0.032
9,120,3,CT,24051.654,1,0.034
9,121,3,CT,23992.954,1,0.034
9,122,3,CT,4872.121,0.205,0.007
9,131,3,CT,8226.219,0.342,0.012
9,2,4,CT,3229.543,0.133,0.004
9,111,4,CT,24185.532,1,0.033
9,112,4,CT,20060.037,0.847,0.027
9,113,4,CT,21353.502,0.898,0.029
9,122,4,CT,18915.897,0.795,0.026
9,123,4,CT,24527.435,1,0.033
9,124,4,CT,24824.026,1,0.034
9,125,4,CT,23646.931,1,0.032
9,126,4,CT,24903.322,1,0.034
9,127,4,CT,24663.372,1,0.034
9,128,4,CT,24576.867,1,0.033
9,129,4,CT,25087.662,1,0.034
9,130,4,CT,24475.943,1,0.033
9,131,4,CT,12600.621,0.523,0.017
9,132,4,CT,24237.023,1,0.033
9,133,4,CT,23676.796,1,0.032
9,134,4,CT,23868.344,1,0.032
9,135,4,CT,24397.676,1,0.033
9,136,4,CT,25066.035,1,0.034
9,137,4,CT,25067.065,1,0.034
9,138,4,CT,1187.393,0.049,0.002
9,140,4,CT,24343.096,1,0.033
9,141,4,CT,24280.276,1,0.033
9,142,4,CT,24845.652,1,0.034
9,143,4,CT,24854.92,1,0.034
9,144,4,CT,23963.089,1,0.033
9,145,4,CT,24069.161,1,0.033
9,146,4,CT,24981.589,1,0.034
9,147,4,CT,23864.225,1,0.032
9,148,4,CT,24949.665,1,0.034
9,149,4,CT,23664.438,1,0.032
9,150,4,CT,23651.051,1,0.032
9,151,4,CT,23662.379,1,0.032
9,2,5,CT,21140.328,0.867,0.03
9,16,5,CT,23459.282,1,0.033
9,17,5,CT,23411.369,1,0.033
9,19,5,CT,6673.847,0.282,0.009
9,21,5,CT,23556.105,1,0.033
9,22,5,CT,23626.976,1,0.033
9,24,5,CT,19727.078,0.829,0.028
9,25,5,CT,23697.847,1,0.033
9,26,5,CT,23704.835,1,0.033
9,63,5,CT,1298.675,0.059,0.002
9,64,5,CT,18076.67,0.812,0.025
9,65,5,CT,20153.011,0.906,0.028
9,66,5,CT,22548.495,1,0.032
9,67,5,CT,22797.463,1,0.032
9,68,5,CT,22660.963,1,0.032
9,69,5,CT,23790.942,1,0.033
9,71,5,CT,12723.815,0.547,0.018
9,72,5,CT,23110.908,1,0.032
9,73,5,CT,23781.523,1,0.033
9,74,5,CT,22532.688,0.94,0.032
9,75,5,CT,15889.122,0.69,0.022
9,76,5,CT,23615.659,1,0.033
9,78,5,CT,11768.82,0.498,0.017
9,80,5,CT,16571.659,0.725,0.023
9,82,5,CT,19260.083,0.815,0.027
9,83,5,CT,17942.696,0.771,0.025
9,84,5,CT,23269.868,1,0.033
9,89,5,CT,7999.7,0.35,0.011
9,90,5,CT,6155.755,0.27,0.009
9,103,5,CT,14915.487,0.652,0.021
9,106,5,CT,23656.2,1,0.033
9,107,5,CT,24724.132,1,0.035
9,108,5,CT,23929.459,1,0.034
9,109,5,CT,24781.803,1,0.035
9,110,5,CT,24971.291,1,0.035
9,112,5,CT,3615.729,0.153,0.005
9,131,5,CT,3257.702,0.135,0.005
9,138,5,CT,23187.627,0.951,0.033
10,1,0,DE,21753.854,1,0.023
10,2,0,DE,21634.901,1,0.023
10,3,0,DE,22102.437,1,0.023
10,4,0,DE,21799.366,1,0.023
10,5,0,DE,22396.198,1,0.024
10,6,0,DE,22646.516,1,0.024
10,7,0,DE,21691.792,1,0.023
10,8,0,DE,23541.247,1,0.025
10,9,0,DE,21993.828,1,0.023
10,10,0,DE,22414.817,1,0.024
10,11,0,DE,22167.52,1,0.023
10,12,0,DE,23753.293,1,0.025
10,13,0,DE,23721.228,1,0.025
10,14,0,DE,23711.518,1,0.025
10,15,0,DE,23540.213,1,0.025
10,16,0,DE,21947.281,1,0.023
10,17,0,DE,23216.455,1,0.024
10,18,0,DE,23649.856,1,0.025
10,19,0,DE,23546.419,1,0.025
10,20,0,DE,23702.58,1,0.025
10,21,0,DE,23577.45,1,0.025
10,22,0,DE,23703.643,1,0.025
10,23,0,DE,23525.731,1,0.025
10,24,0,DE,23466.772,1,0.025
10,25,0,DE,22511.014,1,0.024
10,26,0,DE,23434.707,1,0.025
10,27,0,DE,22697.2,1,0.024
10,28,0,DE,22739.035,1,0.024
10,29,0,DE,22423.44,1,0.024
10,30,0,DE,22464.37,1,0.024
10,31,0,DE,24659.536,1,0.026
10,32,0,DE,23103.101,1,0.024
10,33,0,DE,23117.104,1,0.024
10,34,0,DE,22873.675,1,0.024
10,35,0,DE,23335.021,1,0.025
10,36,0,DE,23316.028,1,0.024
10,37,0,DE,25573.896,1,0.027
10,38,0,DE,24626.507,1,0.026
10,39,0,DE,25051.045,1,0.026
10,40,0,DE,25246.555,1,0.027
10,41,0,DE,25687.85,1,0.027
11, ,98,DC,681170,1,1
12,1,1,FL,165529.33,1,0.217
12,2,1,FL,166120.319,1,0.217
12,3,1,FL,178555.637,1,0.234
12,4,1,FL,176648.714,1,0.231
12,5,1,FL,77124.316,0.457,0.101
12,5,2,FL,91494.184,0.543,0.127
12,6,2,FL,173529.5,1,0.241
12,7,2,FL,115335.124,0.742,0.16
12,8,2,FL,3261.788,0.02,0.005
12,9,2,FL,117056.619,0.717,0.162
12,10,2,FL,99935.313,0.62,0.139
12,20,2,FL,1377.968,0.008,0.002
12,21,2,FL,33512,0.203,0.047
12,22,2,FL,84994.649,0.531,0.118
12,10,3,FL,5781.58,0.036,0.008
12,18,3,FL,168670.082,1,0.23
12,19,3,FL,153985.918,1,0.21
12,20,3,FL,165270.384,0.992,0.225
12,21,3,FL,131629.748,0.797,0.179
12,22,3,FL,20970.824,0.131,0.029
12,23,3,FL,87042.721,0.531,0.119
12,11,4,FL,169263.565,1,0.218
12,12,4,FL,142834.571,0.85,0.184
12,13,4,FL,17430.587,0.104,0.022
12,14,4,FL,41914.217,0.251,0.054
12,15,4,FL,43462.864,0.26,0.056
12,16,4,FL,159994.011,0.954,0.206
12,17,4,FL,193621.215,0.991,0.25
12,24,4,FL,6574.9,0.036,0.008
12,7,5,FL,40010.046,0.258,0.055
12,8,5,FL,157180.535,0.98,0.215
12,9,5,FL,46314.887,0.283,0.063
12,10,5,FL,55455.687,0.344,0.076
12,12,5,FL,25284.211,0.15,0.035
12,13,5,FL,150299.158,0.896,0.206
12,14,5,FL,125162.846,0.749,0.171
12,15,5,FL,123509.169,0.74,0.169
12,16,5,FL,7721.801,0.046,0.011
12,17,6,FL,1740.524,0.009,0.002
12,24,6,FL,173662.545,0.964,0.228
12,25,6,FL,166235.064,1,0.219
12,26,6,FL,164910.03,1,0.217
12,27,6,FL,166016.722,1,0.218
12,31,6,FL,87090.594,0.484,0.115
12,33,6,FL,809.552,0.004,0.001
12,28,7,FL,171121.141,1,0.222
12,29,7,FL,171497.189,1,0.223
12,30,7,FL,148591.951,0.865,0.193
12,47,7,FL,115504.722,0.636,0.15
12,48,7,FL,13261.165,0.074,0.017
12,49,7,FL,145522.989,0.798,0.189
12,50,7,FL,3819.381,0.022,0.005
12,50,8,FL,86310.266,0.488,0.115
12,51,8,FL,169894.873,1,0.227
12,52,8,FL,169928.979,1,0.227
12,53,8,FL,170131.481,1,0.228
12,54,8,FL,151563,0.884,0.203
12,39,9,FL,69633.418,0.4,0.085
12,41,9,FL,170017.108,0.987,0.208
12,42,9,FL,184644.268,1,0.226
12,43,9,FL,197575.845,1,0.242
12,47,9,FL,4.588,0,0
12,48,9,FL,60955.25,0.34,0.075
12,49,9,FL,36922.973,0.202,0.045
12,50,9,FL,86828.399,0.491,0.106
12,56,9,FL,9123.252,0.055,0.011
12,30,10,FL,23233.992,0.135,0.029
12,31,10,FL,65238.003,0.363,0.082
12,44,10,FL,180629.175,1,0.226
12,45,10,FL,179216.119,1,0.224
12,46,10,FL,179106.011,1,0.224
12,47,10,FL,66024.818,0.364,0.083
12,48,10,FL,105232.538,0.586,0.132
12,22,11,FL,54014.674,0.338,0.071
12,23,11,FL,76887.052,0.469,0.1
12,31,11,FL,27604.92,0.153,0.036
12,32,11,FL,87904.662,0.5,0.115
12,33,11,FL,192636.947,0.996,0.252
12,34,11,FL,160453.909,1,0.21
12,35,11,FL,166002.091,1,0.217
12,36,12,FL,170731.999,1,0.226
12,37,12,FL,170892.976,1,0.226
12,38,12,FL,170743.025,1,0.226
12,64,12,FL,64222.71,0.371,0.085
12,65,12,FL,165480.125,1,0.219
12,67,12,FL,13930.733,0.084,0.018
12,66,13,FL,166441.335,1,0.228
12,67,13,FL,152131.149,0.916,0.208
12,68,13,FL,166195.005,1,0.228
12,69,13,FL,166353.285,1,0.228
12,70,13,FL,78796.166,0.467,0.108
12,58,14,FL,2136.191,0.012,0.003
12,59,14,FL,1519.293,0.009,0.002
12,60,14,FL,152694.026,0.86,0.196
12,61,14,FL,159814.665,0.895,0.205
12,62,14,FL,177403.537,1,0.228
12,63,14,FL,177150.508,1,0.227
12,64,14,FL,108907.699,0.629,0.14
12,32,15,FL,87852.724,0.5,0.113
12,39,15,FL,103011.101,0.592,0.133
12,40,15,FL,168027.827,0.98,0.216
12,56,15,FL,10842.575,0.066,0.014
12,57,15,FL,44514.065,0.253,0.057
12,58,15,FL,175396.099,0.988,0.226
12,59,15,FL,164400.535,0.928,0.212
12,60,15,FL,4168.26,0.023,0.005
12,61,15,FL,18784.602,0.105,0.024
12,57,16,FL,131730.688,0.747,0.167
12,59,16,FL,11236.278,0.063,0.014
12,60,16,FL,20612.904,0.116,0.026
12,70,16,FL,89920.66,0.533,0.114
12,71,16,FL,183079.335,1,0.233
12,72,16,FL,166924.699,0.965,0.212
12,73,16,FL,183592.63,1,0.233
12,39,17,FL,1357.535,0.008,0.002
12,40,17,FL,3492.858,0.02,0.005
12,41,17,FL,2276.941,0.013,0.003
12,55,17,FL,155201,0.971,0.206
12,56,17,FL,145321.272,0.879,0.193
12,72,17,FL,6135.562,0.035,0.008
12,74,17,FL,171752.255,1,0.228
12,75,17,FL,178465,1,0.236
12,79,17,FL,90821.71,0.506,0.12
12,54,18,FL,19888.436,0.116,0.026
12,55,18,FL,4651.853,0.029,0.006
12,82,18,FL,170409.733,1,0.223
12,83,18,FL,171460.285,1,0.225
12,84,18,FL,172712.169,1,0.226
12,85,18,FL,170741.638,0.985,0.224
12,86,18,FL,50592.748,0.293,0.066
12,88,18,FL,2492.507,0.015,0.003
12,76,19,FL,179482.554,1,0.222
12,77,19,FL,183845.144,1,0.228
12,78,19,FL,179524.581,1,0.222
12,79,19,FL,88662.012,0.494,0.11
12,80,19,FL,5668.057,0.033,0.007
12,105,19,FL,8618.491,0.05,0.011
12,106,19,FL,162181.846,0.919,0.201
12,81,20,FL,37976.004,0.223,0.05
12,85,20,FL,2526.411,0.015,0.003
12,86,20,FL,55255.125,0.32,0.073
12,87,20,FL,57521.239,0.336,0.076
12,88,20,FL,93386.432,0.545,0.123
12,89,20,FL,3914.297,0.023,0.005
12,92,20,FL,55296.398,0.327,0.073
12,93,20,FL,1150.324,0.007,0.002
12,94,20,FL,97651.922,0.572,0.128
12,95,20,FL,164189.379,0.97,0.216
12,97,20,FL,52775.079,0.31,0.069
12,98,20,FL,5876.157,0.035,0.008
12,99,20,FL,131.091,0.001,0
12,101,20,FL,35124.759,0.208,0.046
12,102,20,FL,36270.714,0.212,0.048
12,103,20,FL,43516.773,0.256,0.057
12,104,20,FL,21.849,0,0
12,105,20,FL,18408.463,0.106,0.024
12,81,21,FL,132680.327,0.777,0.174
12,86,21,FL,66898.489,0.387,0.088
12,87,21,FL,113793.49,0.664,0.149
12,88,21,FL,75523.285,0.441,0.099
12,89,21,FL,94874.937,0.559,0.125
12,90,21,FL,169503.588,1,0.223
12,91,21,FL,108307.569,0.632,0.142
12,89,22,FL,70919.967,0.418,0.093
12,91,22,FL,62987.474,0.368,0.083
12,92,22,FL,113948.727,0.673,0.15
12,93,22,FL,171250.818,0.993,0.225
12,94,22,FL,50919.048,0.298,0.067
12,95,22,FL,3789.624,0.022,0.005
12,96,22,FL,169429.744,1,0.223
12,97,22,FL,95805.723,0.563,0.126
12,99,22,FL,21808.092,0.128,0.029
12,94,23,FL,22241.785,0.13,0.029
12,95,23,FL,1218.055,0.007,0.002
12,97,23,FL,21507.675,0.126,0.028
12,98,23,FL,163648.628,0.965,0.215
12,99,23,FL,148185.344,0.871,0.195
12,100,23,FL,150138.767,0.89,0.197
12,101,23,FL,44425.671,0.263,0.058
12,102,23,FL,39372.11,0.23,0.052
12,104,23,FL,169559.743,1,0.223
12,100,24,FL,18476.544,0.11,0.024
12,101,24,FL,89653.182,0.53,0.118
12,102,24,FL,95675.504,0.558,0.126
12,107,24,FL,170570.602,1,0.225
12,108,24,FL,170451.062,1,0.225
12,109,24,FL,164214.332,0.98,0.217
12,110,24,FL,33369.06,0.198,0.044
12,111,24,FL,9805.544,0.058,0.013
12,113,24,FL,4989.167,0.029,0.007
12,80,25,FL,165922.417,0.967,0.218
12,103,25,FL,126787.431,0.744,0.166
12,105,25,FL,123878.311,0.714,0.163
12,106,25,FL,14285.412,0.081,0.019
12,109,25,FL,516.196,0.003,0.001
12,110,25,FL,134874.858,0.802,0.177
12,111,25,FL,113945.57,0.669,0.15
12,114,25,FL,6404.086,0.037,0.008
12,115,25,FL,29154.73,0.172,0.038
12,116,25,FL,45852.301,0.271,0.06
12,105,26,FL,22636.537,0.13,0.03
12,114,26,FL,3380.81,0.02,0.004
12,115,26,FL,4758.78,0.028,0.006
12,116,26,FL,56543.528,0.334,0.075
12,117,26,FL,161205.183,0.946,0.213
12,118,26,FL,170138.085,1,0.225
12,119,26,FL,169714.261,1,0.224
12,120,26,FL,168008.272,1,0.222
12,109,27,FL,2757.028,0.016,0.004
12,111,27,FL,46535.852,0.273,0.061
12,112,27,FL,168328.683,1,0.222
12,113,27,FL,165157.612,0.971,0.218
12,114,27,FL,161993.061,0.943,0.214
12,115,27,FL,135849.653,0.8,0.18
12,116,27,FL,66831.578,0.395,0.088
12,117,27,FL,9281.741,0.054,0.012
12,118,27,FL,2.173,0,0
13,157,1,GA,17816.959,0.333,0.024
13,159,1,GA,3001.335,0.053,0.004
13,160,1,GA,11669.624,0.201,0.016
13,161,1,GA,59743.59,1,0.081
13,162,1,GA,58858.119,1,0.08
13,163,1,GA,58355.468,1,0.079
13,164,1,GA,58683.184,1,0.08
13,165,1,GA,59261.548,1,0.08
13,166,1,GA,59724.732,1,0.081
13,167,1,GA,59473.281,1,0.081
13,168,1,GA,53280.101,1,0.072
13,169,1,GA,11372,0.208,0.015
13,174,1,GA,38780.738,0.699,0.053
13,176,1,GA,23945.871,0.435,0.033
13,178,1,GA,49813.041,0.925,0.068
13,179,1,GA,57392.719,1,0.078
13,180,1,GA,55255.333,1,0.075
13,134,2,GA,16079.815,0.289,0.024
13,135,2,GA,50839.504,0.912,0.075
13,136,2,GA,55759.859,1,0.082
13,137,2,GA,34801.827,0.651,0.051
13,138,2,GA,51217.132,1,0.076
13,139,2,GA,49910.595,1,0.074
13,140,2,GA,27671.747,0.502,0.041
13,141,2,GA,6092.84,0.113,0.009
13,142,2,GA,52534.544,1,0.078
13,143,2,GA,43809.722,0.827,0.065
13,144,2,GA,5034.155,0.096,0.007
13,148,2,GA,22721,0.435,0.034
13,151,2,GA,51018.015,1,0.075
13,152,2,GA,33052.868,0.614,0.049
13,153,2,GA,51513.35,1,0.076
13,154,2,GA,51495.635,1,0.076
13,171,2,GA,41600.093,0.793,0.061
13,173,2,GA,32488.907,0.601,0.048
13,18,3,GA,31162.959,0.562,0.043
13,63,3,GA,15140.303,0.262,0.021
13,64,3,GA,16275.773,0.278,0.022
13,68,3,GA,51180.211,0.895,0.071
13,69,3,GA,55907.849,1,0.077
13,70,3,GA,59836.799,1,0.082
13,71,3,GA,59503.956,1,0.082
13,72,3,GA,56938.481,1,0.078
13,73,3,GA,45186.548,0.804,0.062
13,109,3,GA,7761.586,0.133,0.011
13,110,3,GA,11797.35,0.203,0.016
13,111,3,GA,31173.585,0.528,0.043
13,130,3,GA,54815.746,1,0.076
13,131,3,GA,53492.855,1,0.074
13,132,3,GA,56452.981,1,0.078
13,133,3,GA,56013.035,1,0.077
13,134,3,GA,39474.732,0.711,0.054
13,135,3,GA,4893.314,0.088,0.007
13,137,3,GA,18666.733,0.349,0.026
13,82,4,GA,6857.588,0.12,0.009
13,83,4,GA,4633.072,0.081,0.006
13,84,4,GA,37036.754,0.645,0.049
13,85,4,GA,54000.431,0.931,0.072
13,86,4,GA,52819.158,0.916,0.071
13,87,4,GA,52525.98,0.907,0.07
13,88,4,GA,42019.714,0.725,0.056
13,90,4,GA,37085.604,0.644,0.05
13,91,4,GA,57106.191,1,0.076
13,92,4,GA,57369.978,1,0.077
13,93,4,GA,60278.891,1,0.081
13,94,4,GA,58766.045,1,0.079
13,99,4,GA,44884.721,0.742,0.06
13,106,4,GA,38393.124,0.637,0.051
13,108,4,GA,41003.055,0.68,0.055
13,109,4,GA,11890.839,0.203,0.016
13,110,4,GA,8106.439,0.14,0.011
13,112,4,GA,20906.756,0.37,0.028
13,113,4,GA,57325.385,1,0.077
13,114,4,GA,5425.368,0.093,0.007
13,53,5,GA,45115.087,0.762,0.059
13,54,5,GA,47247.173,0.793,0.062
13,55,5,GA,59851.829,1,0.079
13,56,5,GA,59542.799,1,0.078
13,57,5,GA,60255.347,1,0.079
13,58,5,GA,59621.724,1,0.079
13,59,5,GA,59329.368,1,0.078
13,60,5,GA,59083.413,1,0.078
13,61,5,GA,27225.79,0.46,0.036
13,62,5,GA,13003.728,0.221,0.017
13,63,5,GA,292.356,0.005,0
13,64,5,GA,4775.518,0.082,0.006
13,74,5,GA,38920.694,0.677,0.051
13,75,5,GA,6813.545,0.117,0.009
13,76,5,GA,37905.933,0.658,0.05
13,78,5,GA,9269.653,0.16,0.012
13,80,5,GA,3302,0.057,0.004
13,82,5,GA,32727.891,0.571,0.043
13,83,5,GA,52769.939,0.919,0.07
13,84,5,GA,20368.396,0.355,0.027
13,85,5,GA,3987.866,0.069,0.005
13,89,5,GA,57610.589,1,0.076
13,22,6,GA,3232.59,0.051,0.004
13,25,6,GA,7755.771,0.115,0.01
13,37,6,GA,15027.629,0.255,0.02
13,42,6,GA,5195.139,0.089,0.007
13,43,6,GA,43945.568,0.749,0.058
13,44,6,GA,40611.894,0.698,0.054
13,45,6,GA,58878.861,1,0.078
13,46,6,GA,39643.106,0.671,0.052
13,47,6,GA,60140.85,1,0.079
13,48,6,GA,59840.713,1,0.079
13,49,6,GA,59592.822,1,0.079
13,50,6,GA,59456.093,1,0.078
13,51,6,GA,59616.166,1,0.079
13,52,6,GA,36345.519,0.612,0.048
13,79,6,GA,57473.63,1,0.076
13,80,6,GA,52752.1,0.911,0.07
13,81,6,GA,51034.409,0.885,0.067
13,82,6,GA,17727.652,0.309,0.023
13,86,6,GA,4829.951,0.084,0.006
13,87,6,GA,5364.947,0.093,0.007
13,88,6,GA,15967.513,0.275,0.021
13,95,6,GA,3025.829,0.05,0.004
13,22,7,GA,19718.308,0.313,0.025
13,24,7,GA,48913.593,0.716,0.061
13,25,7,GA,59410.548,0.885,0.075
13,26,7,GA,26472.826,0.387,0.033
13,81,7,GA,6639.158,0.115,0.008
13,95,7,GA,58086.441,0.95,0.073
13,96,7,GA,60784.232,1,0.076
13,97,7,GA,60625.406,1,0.076
13,98,7,GA,60456.442,1,0.076
13,99,7,GA,15573.974,0.258,0.02
13,100,7,GA,60465.454,1,0.076
13,101,7,GA,60542.051,1,0.076
13,102,7,GA,60567.959,1,0.076
13,103,7,GA,28781.326,0.483,0.036
13,104,7,GA,13241.145,0.219,0.017
13,105,7,GA,45392.739,0.753,0.057
13,106,7,GA,21840.285,0.363,0.027
13,107,7,GA,60115.135,1,0.076
13,108,7,GA,19315.963,0.32,0.024
13,114,7,GA,8813.162,0.151,0.011
13,129,8,GA,25956.528,0.487,0.037
13,140,8,GA,27417.103,0.498,0.039
13,141,8,GA,48025.302,0.887,0.068
13,143,8,GA,9168.723,0.173,0.013
13,144,8,GA,44056.522,0.843,0.063
13,146,8,GA,58359.827,1,0.083
13,147,8,GA,57992.299,1,0.082
13,148,8,GA,29460.092,0.565,0.042
13,149,8,GA,36528,0.699,0.052
13,152,8,GA,20748,0.386,0.029
13,155,8,GA,47265.603,0.893,0.067
13,170,8,GA,53260.376,1,0.076
13,171,8,GA,10871.95,0.207,0.015
13,172,8,GA,53731.369,1,0.076
13,173,8,GA,21554.52,0.399,0.031
13,174,8,GA,16688.447,0.301,0.024
13,175,8,GA,54499.991,1,0.077
13,176,8,GA,31039.059,0.565,0.044
13,177,8,GA,56766.743,1,0.081
13,7,9,GA,56835.899,1,0.077
13,8,9,GA,57051.923,1,0.077
13,9,9,GA,57979.988,1,0.078
13,10,9,GA,55619.021,1,0.075
13,11,9,GA,20021.786,0.363,0.027
13,24,9,GA,19442.536,0.284,0.026
13,26,9,GA,41917.302,0.613,0.057
13,27,9,GA,58294.129,1,0.079
13,28,9,GA,53264.274,1,0.072
13,29,9,GA,58577.217,1,0.079
13,30,9,GA,58861.748,1,0.08
13,31,9,GA,57243.858,1,0.077
13,32,9,GA,54761.239,1,0.074
13,33,9,GA,41078.761,0.777,0.056
13,103,9,GA,23124.688,0.388,0.031
13,117,9,GA,7371.142,0.125,0.01
13,118,9,GA,18354.412,0.319,0.025
13,33,10,GA,11816.585,0.223,0.016
13,103,10,GA,7717.149,0.129,0.011
13,104,10,GA,47331.32,0.781,0.065
13,105,10,GA,14918.394,0.247,0.02
13,109,10,GA,19938.479,0.341,0.027
13,110,10,GA,38119.21,0.657,0.052
13,111,10,GA,7335.281,0.124,0.01
13,112,10,GA,35573.207,0.63,0.049
13,114,10,GA,44046.041,0.756,0.06
13,115,10,GA,57661.217,1,0.079
13,116,10,GA,59912.271,1,0.082
13,117,10,GA,51484.246,0.875,0.071
