StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population2016,FracCDInPUMA,FracPUMAInCD
17,11,3105,IL,89314.338,0.122,0.625
17,14,3105,IL,12859.213,0.018,0.09
17,3,3106,IL,9346.234,0.013,0.054
17,11,3106,IL,90739.069,0.124,0.527
17,14,3106,IL,72169.739,0.1,0.419
17,1,3107,IL,69753.802,0.097,0.556
17,3,3107,IL,39748.972,0.056,0.317
17,11,3107,IL,15864.377,0.022,0.127
17,1,3108,IL,27924.724,0.039,0.246
17,2,3108,IL,53731.687,0.076,0.474
17,11,3108,IL,3135.425,0.004,0.028
17,16,3108,IL,28562.8,0.041,0.252
17,6,3202,IL,105790.508,0.147,0.892
17,8,3202,IL,12859.181,0.018,0.108
17,6,3203,IL,41997.334,0.058,0.356
17,11,3203,IL,75848.593,0.104,0.644
17,3,3204,IL,1317.643,0.002,0.009
17,5,3204,IL,6169.609,0.009,0.041
17,6,3204,IL,93773.605,0.13,0.63
17,11,3204,IL,47526.366,0.065,0.319
17,5,3205,IL,36501.749,0.051,0.292
17,6,3205,IL,31857.565,0.044,0.255
17,8,3205,IL,56765.07,0.079,0.454
17,5,3207,IL,19816.336,0.028,0.168
17,8,3207,IL,98213.048,0.136,0.832
17,6,3208,IL,80822.188,0.112,0.449
17,8,3208,IL,94790.217,0.132,0.526
17,14,3208,IL,4466.809,0.006,0.025
17,6,3209,IL,14098.779,0.02,0.117
17,11,3209,IL,90259.552,0.124,0.747
17,14,3209,IL,16493.848,0.023,0.136
17,10,3306,IL,117554.609,0.165,0.737
17,14,3306,IL,41903.265,0.058,0.263
17,10,3307,IL,134428.648,0.189,0.954
17,14,3307,IL,6516.154,0.009,0.046
17,6,3308,IL,59444.91,0.082,0.524
17,10,3308,IL,25000.243,0.035,0.22
17,14,3308,IL,29034.861,0.04,0.256
17,10,3309,IL,134798.43,0.189,0.867
17,14,3309,IL,20658.805,0.028,0.133
17,10,3310,IL,133707.074,0.188,1
17,6,3401,IL,82974.707,0.115,0.654
17,8,3401,IL,43885.42,0.061,0.346
17,3,3407,IL,16.027,0,0
17,4,3407,IL,71492.235,0.1,0.4
17,5,3407,IL,13532.949,0.019,0.076
17,7,3407,IL,93731.949,0.131,0.524
17,3,3408,IL,17273.292,0.024,0.09
17,4,3408,IL,109614.883,0.154,0.569
17,7,3408,IL,65864.692,0.092,0.342
17,3,3409,IL,145765.186,0.204,0.954
17,5,3409,IL,1604.721,0.002,0.011
17,6,3409,IL,1330.256,0.002,0.009
17,11,3409,IL,4018.815,0.006,0.026
17,1,3410,IL,46297.51,0.065,0.266
17,3,3410,IL,127602.386,0.178,0.734
17,1,3411,IL,84877.934,0.119,0.489
17,2,3411,IL,2344.977,0.003,0.013
17,3,3411,IL,86506.696,0.121,0.498
17,1,3412,IL,81930.937,0.114,0.745
17,2,3412,IL,28054.574,0.039,0.255
17,1,3413,IL,3363.704,0.005,0.02
17,2,3413,IL,166249.924,0.234,0.98
17,1,3414,IL,2816.777,0.004,0.017
17,2,3414,IL,165117.002,0.232,0.983
17,8,3415,IL,28651.587,0.04,0.226
17,9,3415,IL,43237.321,0.061,0.341
17,10,3415,IL,54813.953,0.077,0.433
17,9,3416,IL,75935.771,0.106,0.539
17,10,3416,IL,64828.936,0.091,0.461
17,6,3417,IL,8224.948,0.011,0.068
17,8,3417,IL,112975.582,0.157,0.932
17,8,3418,IL,110017.566,0.153,1
17,8,3419,IL,65137.459,0.09,0.533
17,9,3419,IL,56972.613,0.08,0.466
17,10,3419,IL,129.219,0,0.001
17,5,3420,IL,24369.325,0.034,0.131
17,9,3420,IL,114352.918,0.16,0.614
17,10,3420,IL,47513.573,0.067,0.255
17,5,3421,IL,40.068,0,0
17,9,3421,IL,180634.316,0.253,1
17,4,3422,IL,2179.696,0.003,0.017
17,5,3422,IL,119844.23,0.168,0.92
17,9,3422,IL,8290.058,0.012,0.064
17,5,3501,IL,7832.282,0.011,0.047
17,9,3501,IL,160326.879,0.225,0.953
17,5,3502,IL,147564.237,0.206,0.93
17,7,3502,IL,2992.074,0.004,0.019
17,9,3502,IL,8196.9,0.011,0.052
17,5,3503,IL,78655.382,0.11,0.548
17,9,3503,IL,64890.039,0.091,0.452
17,4,3504,IL,65327.782,0.091,0.461
17,5,3504,IL,75022.221,0.105,0.53
17,9,3504,IL,1230.086,0.002,0.009
17,4,3520,IL,24536.609,0.034,0.186
17,5,3520,IL,107190.772,0.15,0.814
17,4,3521,IL,87583.523,0.123,0.459
17,5,3521,IL,5768.783,0.008,0.03
17,7,3521,IL,97654.601,0.137,0.511
17,4,3522,IL,122513.757,0.172,0.887
17,5,3522,IL,15587.433,0.022,0.113
17,4,3523,IL,87699.72,0.123,0.417
17,7,3523,IL,122748.154,0.172,0.583
17,4,3524,IL,52773.492,0.074,0.306
17,5,3524,IL,44717.832,0.063,0.259
17,7,3524,IL,74882.985,0.105,0.434
17,5,3525,IL,10537.87,0.015,0.08
17,7,3525,IL,120841.922,0.169,0.92
17,3,3526,IL,69998.703,0.098,0.426
17,4,3526,IL,61277.914,0.086,0.373
17,7,3526,IL,33120.165,0.046,0.201
17,1,3527,IL,2326.946,0.003,0.016
17,3,3527,IL,116556.655,0.163,0.781
17,4,3527,IL,29024.219,0.041,0.194
17,7,3527,IL,1355.298,0.002,0.009
17,1,3528,IL,81453.127,0.114,0.527
17,3,3528,IL,10844.39,0.015,0.07
17,7,3528,IL,62353.738,0.087,0.403
17,1,3529,IL,98080.323,0.137,0.544
17,2,3529,IL,43698.102,0.061,0.242
17,7,3529,IL,38477.249,0.054,0.213
17,1,3530,IL,83312.279,0.116,0.644
17,2,3530,IL,1457.472,0.002,0.011
17,3,3530,IL,44680.769,0.062,0.345
17,1,3531,IL,105409.752,0.147,0.765
17,2,3531,IL,32314.799,0.045,0.235
17,1,3532,IL,28008.496,0.039,0.206
17,2,3532,IL,108256.58,0.152,0.794
17,14,3601,IL,133708.216,0.184,1
17,6,3602,IL,87886.308,0.122,0.507
17,14,3602,IL,85409.475,0.118,0.493
17,11,3700,IL,41452.697,0.057,0.237
17,14,3700,IL,83242.303,0.115,0.475
17,16,3700,IL,50437,0.073,0.288
18,1,101,IN,113158.858,0.159,1
18,1,102,IN,127842.817,0.179,1
18,1,103,IN,117371.766,0.165,1
18,1,104,IN,127472.559,0.179,1
18,1,200,IN,167791,0.235,1
18,1,300,IN,59291.459,0.083,0.539
18,2,300,IN,50723.541,0.07,0.461
18,2,401,IN,114951.906,0.159,1
18,2,402,IN,154189.094,0.213,1
18,2,500,IN,203781,0.281,1
18,3,600,IN,163610,0.221,1
18,2,700,IN,55808,0.077,0.541
18,4,700,IN,47357,0.063,0.459
18,2,800,IN,77327.632,0.107,0.615
18,3,800,IN,48320.368,0.065,0.385
18,3,900,IN,133030,0.18,1
18,3,1001,IN,134155.988,0.181,1
18,3,1002,IN,125666.475,0.17,1
18,3,1003,IN,110581.536,0.15,1
18,4,1100,IN,123150,0.164,1
18,4,1200,IN,188059,0.251,1
18,4,1300,IN,110549.206,0.147,0.815
18,5,1300,IN,25146.794,0.033,0.185
18,2,1400,IN,67645,0.093,0.503
18,5,1400,IN,66937,0.087,0.497
18,3,1500,IN,23966.671,0.032,0.224
18,5,1500,IN,9228.329,0.012,0.086
18,6,1500,IN,73603,0.102,0.689
18,4,1600,IN,24652,0.033,0.237
18,8,1600,IN,79556,0.11,0.763
18,8,1700,IN,107931,0.15,1
18,4,1801,IN,35468.974,0.047,0.286
18,5,1801,IN,88580.373,0.116,0.714
18,5,1802,IN,131253.158,0.171,1
18,5,1803,IN,125723.495,0.164,1
18,5,1900,IN,129296,0.169,1
18,6,2000,IN,115603,0.161,1
18,4,2100,IN,60660.911,0.081,0.497
18,9,2100,IN,61385.089,0.082,0.503
18,4,2200,IN,160610,0.214,1
18,5,2301,IN,52475.434,0.068,0.487
18,7,2301,IN,55241.631,0.074,0.513
18,5,2302,IN,71184.511,0.093,0.641
18,7,2302,IN,39835.32,0.053,0.359
18,5,2303,IN,66973.224,0.087,0.543
18,7,2303,IN,56434.586,0.075,0.457
18,7,2304,IN,146798.063,0.196,1
18,7,2305,IN,148767.22,0.198,1
18,7,2306,IN,160477.975,0.214,1
18,7,2307,IN,143041.036,0.191,1
18,9,2400,IN,151982,0.203,1
18,6,2500,IN,118041,0.164,1
18,6,2600,IN,113760,0.158,1
18,8,2700,IN,96191,0.133,0.597
18,9,2700,IN,64853,0.087,0.403
18,9,2800,IN,145496,0.194,1
18,6,2900,IN,81402,0.113,0.649
18,9,2900,IN,44013,0.059,0.351
18,6,3000,IN,98940.765,0.138,0.895
18,9,3000,IN,11563.235,0.015,0.105
18,6,3100,IN,117351,0.163,1
18,8,3200,IN,121677,0.169,1
18,8,3300,IN,181721,0.252,1
18,8,3400,IN,133980.925,0.186,0.938
18,9,3400,IN,8899.075,0.012,0.062
18,9,3500,IN,144486,0.193,1
18,9,3600,IN,116031,0.155,1
19,4,100,IA,119017,0.157,1
19,1,200,IA,18335,0.024,0.161
19,4,200,IA,95523,0.126,0.839
19,1,400,IA,106219,0.137,0.898
19,4,400,IA,12023,0.016,0.102
19,1,500,IA,132904,0.172,1
19,4,600,IA,128611,0.169,1
19,1,700,IA,154794,0.2,1
19,1,800,IA,20439,0.026,0.158
19,2,800,IA,108703,0.139,0.842
19,2,900,IA,172474,0.221,1
19,1,1000,IA,221661,0.287,1
19,2,1100,IA,146547,0.188,1
19,1,1200,IA,118174,0.153,1
19,4,1300,IA,123622,0.163,1
19,2,1400,IA,69897,0.09,0.432
19,3,1400,IA,92079.081,0.112,0.568
19,3,1500,IA,190396.774,0.231,1
19,3,1600,IA,128939.051,0.157,1
19,3,1700,IA,212685.093,0.258,1
19,2,1800,IA,52881,0.068,0.51
19,3,1800,IA,45114,0.055,0.435
19,4,1800,IA,5678,0.007,0.055
19,4,1900,IA,120719,0.159,1
19,4,2000,IA,127979,0.169,1
19,3,2100,IA,154277,0.187,0.856
19,4,2100,IA,25949,0.034,0.144
19,2,2200,IA,123784,0.159,1
19,2,2300,IA,105269,0.135,1
20,1,100,KS,108951,0.154,1
20,1,200,KS,130943.736,0.185,0.895
20,2,200,KS,15342.264,0.021,0.105
20,1,300,KS,132590,0.187,1
20,2,400,KS,123145,0.172,1
20,3,500,KS,163831,0.216,1
20,3,601,KS,118787.108,0.156,1
20,3,602,KS,158847.497,0.209,1
20,3,603,KS,160926.77,0.212,1
20,3,604,KS,145889.625,0.192,1
20,2,700,KS,119440,0.167,1
20,2,801,KS,104404.245,0.146,1
20,1,802,KS,6891,0.01,0.058
20,2,802,KS,112559.755,0.157,0.942
20,1,900,KS,53864,0.076,0.505
20,2,900,KS,20321,0.028,0.191
20,4,900,KS,32464.729,0.045,0.304
20,1,1000,KS,101855,0.144,1
20,1,1100,KS,36245.281,0.051,0.318
20,4,1100,KS,77877.99,0.108,0.682
20,1,1200,KS,136193,0.192,1
20,4,1301,KS,161103.358,0.222,1
20,4,1302,KS,161080.808,0.222,1
20,4,1303,KS,126243.78,0.174,1
20,4,1304,KS,165505.053,0.229,1
20,2,1400,KS,91574.361,0.128,0.887
20,3,1400,KS,11665.639,0.015,0.113
20,2,1500,KS,128746,0.18,1
21,1,100,KY,195861,0.272,1
21,1,200,KY,107957,0.15,1
21,1,300,KY,106979,0.149,1
21,1,400,KY,85913,0.119,0.495
21,2,400,KY,87579,0.116,0.505
21,2,500,KY,125532,0.167,1
21,1,600,KY,95129,0.132,0.896
21,2,600,KY,11060,0.015,0.104
21,5,700,KY,101920,0.145,1
21,5,800,KY,111234,0.158,1
21,5,900,KY,122068,0.174,1
21,5,1000,KY,100553,0.143,0.934
21,6,1000,KY,7159,0.009,0.066
21,5,1100,KY,145329,0.207,1
21,1,1200,KY,19634.637,0.027,0.18
21,2,1200,KY,89458.475,0.119,0.82
21,2,1300,KY,163542.888,0.217,1
21,1,1400,KY,108302,0.15,1
21,2,1500,KY,108484,0.144,1
21,2,1600,KY,84892.084,0.113,0.74
21,4,1600,KY,29843.539,0.04,0.26
21,3,1701,KY,128591.397,0.172,1
21,3,1702,KY,118904.39,0.159,1
21,3,1703,KY,100420.59,0.134,0.916
21,4,1703,KY,9172.707,0.012,0.084
21,3,1704,KY,122264.893,0.164,0.929
21,4,1704,KY,9338.977,0.012,0.071
21,3,1705,KY,126475.333,0.169,1
21,3,1706,KY,150183.713,0.201,1
21,4,1800,KY,119095.377,0.159,1
21,6,1901,KY,119240.608,0.156,1
21,6,1902,KY,199208.392,0.26,1
21,2,2000,KY,21477,0.029,0.179
21,6,2000,KY,98842,0.129,0.821
21,2,2100,KY,60682.739,0.081,0.489
21,5,2100,KY,24367.075,0.035,0.196
21,6,2100,KY,38989.187,0.051,0.314
21,6,2200,KY,116162,0.152,1
21,4,2300,KY,11661.912,0.016,0.086
21,6,2300,KY,123889.088,0.162,0.914
21,4,2400,KY,164945,0.221,1
21,4,2500,KY,128536,0.172,1
21,4,2600,KY,161624,0.216,1
21,4,2700,KY,39032,0.052,0.279
21,5,2700,KY,37749,0.054,0.27
21,6,2700,KY,63168,0.082,0.451
21,4,2800,KY,74797.32,0.1,0.556
21,5,2800,KY,59724.68,0.085,0.444
22,4,100,LA,127925.942,0.17,1
22,4,101,LA,120925.058,0.16,1
22,4,200,LA,165767,0.22,1
22,4,300,LA,128835,0.171,0.73
22,5,300,LA,47745,0.063,0.27
22,5,400,LA,156983,0.208,1
22,4,500,LA,22487,0.03,0.15
22,5,500,LA,127236,0.169,0.85
22,5,600,LA,122751,0.163,1
22,4,700,LA,50569,0.067,0.276
22,5,700,LA,132424,0.175,0.724
22,3,800,LA,86809.716,0.111,0.581
22,4,800,LA,62611,0.083,0.419
22,3,900,LA,152086.284,0.194,1
22,3,1000,LA,3012.923,0.004,0.026
22,4,1000,LA,74852.754,0.099,0.637
22,5,1000,LA,39726.322,0.053,0.338
22,3,1100,LA,122850,0.156,1
22,3,1200,LA,124044.699,0.158,1
22,3,1201,LA,117353.301,0.149,1
22,3,1300,LA,179373,0.228,1
22,2,1400,LA,34522.247,0.043,0.298
22,5,1400,LA,26734.054,0.035,0.231
22,6,1400,LA,54644.699,0.07,0.471
22,6,1500,LA,127742.993,0.163,1
22,2,1501,LA,52048.407,0.065,0.284
22,6,1501,LA,131503.754,0.168,0.716
22,2,1502,LA,51729.509,0.065,0.381
22,6,1502,LA,84012.338,0.107,0.619
22,2,1600,LA,23034.791,0.029,0.189
22,6,1600,LA,98552.209,0.126,0.811
22,5,1700,LA,2565.367,0.003,0.017
22,6,1700,LA,148084.633,0.189,0.983
22,1,1800,LA,78501.341,0.098,0.443
22,5,1800,LA,98518.659,0.131,0.557
22,2,1900,LA,87266.525,0.109,0.739
22,6,1900,LA,30844.475,0.039,0.261
22,1,2000,LA,47196.974,0.059,0.39
22,2,2000,LA,7400.27,0.009,0.061
22,6,2000,LA,66402.757,0.085,0.549
22,1,2100,LA,70315.632,0.088,0.621
22,6,2100,LA,42904.368,0.055,0.379
22,1,2200,LA,130271.834,0.163,1
22,1,2201,LA,123330.166,0.154,1
22,1,2300,LA,87128.599,0.109,0.808
22,2,2300,LA,20675.079,0.026,0.192
22,1,2301,LA,133976.771,0.167,0.969
22,2,2301,LA,4239.567,0.005,0.031
22,2,2302,LA,134848.703,0.168,1
22,1,2400,LA,22170.321,0.028,0.162
22,2,2400,LA,114461.069,0.143,0.838
22,1,2401,LA,4289.23,0.005,0.035
22,2,2401,LA,117027.547,0.146,0.965
22,1,2402,LA,21096.59,0.026,0.158
22,2,2402,LA,112450.243,0.14,0.842
22,1,2500,LA,82739.605,0.103,0.663
22,2,2500,LA,42066.676,0.052,0.337
23,2,100,ME,99409,0.152,1
23,2,200,ME,154976,0.237,1
23,2,300,ME,151806,0.232,1
23,1,400,ME,74906.148,0.11,0.621
23,2,400,ME,45662.852,0.07,0.379
23,1,500,ME,73960,0.109,0.441
23,2,500,ME,93783,0.144,0.559
23,2,600,ME,107319,0.164,1
23,1,700,ME,105533.125,0.156,1
23,1,800,ME,178533.52,0.263,1
23,1,900,ME,132661.559,0.196,1
23,1,1000,ME,112928.796,0.166,1
24,6,100,MD,101555,0.133,1
24,6,200,MD,150292,0.197,1
24,6,301,MD,35286.637,0.046,0.276
24,8,301,MD,92561.914,0.121,0.724
24,6,302,MD,89006.941,0.117,0.743
24,8,302,MD,30735.508,0.04,0.257
24,1,400,MD,65162.886,0.089,0.389
24,8,400,MD,102493.114,0.134,0.611
24,1,501,MD,22117.915,0.03,0.181
24,2,501,MD,36581.376,0.049,0.299
24,3,501,MD,15883.896,0.021,0.13
24,7,501,MD,47869.502,0.065,0.391
24,2,502,MD,91076.136,0.122,0.712
24,3,502,MD,13351.681,0.018,0.104
24,7,502,MD,23573.449,0.032,0.184
24,1,503,MD,2225.624,0.003,0.019
24,2,503,MD,42108.274,0.056,0.362
24,3,503,MD,34593.179,0.046,0.297
24,7,503,MD,37405.146,0.051,0.322
24,1,504,MD,3073.137,0.004,0.026
24,2,504,MD,76467.122,0.102,0.637
24,3,504,MD,40462.798,0.054,0.337
24,1,505,MD,29234.545,0.04,0.258
24,2,505,MD,70818.414,0.095,0.625
24,3,505,MD,13285.614,0.018,0.117
24,2,506,MD,116308.48,0.156,1
24,2,507,MD,7245.666,0.01,0.063
24,3,507,MD,21880.488,0.029,0.191
24,7,507,MD,85463.558,0.116,0.746
24,1,601,MD,137461.311,0.188,1
24,2,601,MD,51.267,0,0
24,1,602,MD,20018.906,0.027,0.176
24,2,602,MD,93500.515,0.125,0.824
24,1,700,MD,102603,0.14,1
24,3,801,MD,26035.278,0.035,0.188
24,7,801,MD,112280.726,0.153,0.812
24,3,802,MD,37099.925,0.049,0.336
24,7,802,MD,73206.032,0.1,0.664
24,2,803,MD,38292.706,0.051,0.321
24,3,803,MD,26166.93,0.035,0.219
24,7,803,MD,54784.751,0.074,0.459
24,2,804,MD,15239.873,0.02,0.118
24,3,804,MD,48263.558,0.064,0.373
24,7,804,MD,65878.104,0.09,0.509
24,2,805,MD,29224.605,0.039,0.249
24,3,805,MD,25969.948,0.034,0.221
24,7,805,MD,62221.564,0.085,0.53
24,3,901,MD,19127.796,0.025,0.136
24,7,901,MD,121560.401,0.165,0.864
24,2,902,MD,42985.052,0.058,0.243
24,3,902,MD,82203.111,0.109,0.466
24,7,902,MD,51356.64,0.07,0.291
24,3,1001,MD,41809.217,0.056,0.297
24,6,1001,MD,77663.183,0.102,0.552
24,8,1001,MD,21239.753,0.028,0.151
24,6,1002,MD,137850.538,0.181,1
24,6,1003,MD,113723.391,0.149,0.599
24,8,1003,MD,76019.688,0.099,0.401
24,6,1004,MD,34664.849,0.046,0.181
24,8,1004,MD,156697.019,0.205,0.819
24,6,1005,MD,21447.069,0.028,0.148
24,8,1005,MD,123455.458,0.161,0.852
24,3,1006,MD,73774.653,0.098,0.595
24,8,1006,MD,50315.645,0.066,0.405
24,3,1007,MD,2562.992,0.003,0.022
24,8,1007,MD,112639.544,0.147,0.978
24,4,1101,MD,75034.829,0.099,0.624
24,5,1101,MD,45140.58,0.059,0.376
24,4,1102,MD,68711.025,0.091,0.496
24,5,1102,MD,69713.284,0.092,0.504
24,4,1103,MD,72919.883,0.096,0.652
24,5,1103,MD,38937.72,0.051,0.348
24,4,1104,MD,118784.024,0.157,1
24,4,1105,MD,108670.987,0.143,0.621
24,5,1105,MD,66355.243,0.087,0.379
24,4,1106,MD,3471.624,0.005,0.028
24,5,1106,MD,119356.143,0.157,0.972
24,4,1107,MD,120953.658,0.16,1
24,2,1201,MD,59497.81,0.08,0.363
24,3,1201,MD,52337.143,0.07,0.319
24,4,1201,MD,41888.953,0.055,0.256
24,5,1201,MD,10198.719,0.013,0.062
24,2,1202,MD,28112.015,0.038,0.242
24,3,1202,MD,70684.9,0.094,0.609
24,4,1202,MD,17281.162,0.023,0.149
24,3,1203,MD,44262.1,0.059,0.31
24,4,1203,MD,98589.727,0.13,0.69
24,3,1204,MD,63264.19,0.084,0.435
24,4,1204,MD,31972.475,0.042,0.22
24,5,1204,MD,50256.807,0.066,0.345
24,1,1300,MD,171045,0.233,1
24,1,1400,MD,179949,0.246,1
24,5,1500,MD,203838,0.268,1
24,5,1600,MD,157705,0.207,1
25,1,100,MA,126903,0.174,1
25,1,200,MA,22701.228,0.031,0.186
25,2,200,MA,99245.291,0.133,0.814
25,2,300,MA,185814.437,0.25,1
25,2,301,MA,41832.752,0.056,0.343
25,3,301,MA,79961.429,0.105,0.657
25,1,302,MA,10990.091,0.015,0.089
25,2,302,MA,112457.531,0.151,0.911
25,2,303,MA,100270.723,0.135,0.856
25,3,303,MA,16905.937,0.022,0.144
25,1,304,MA,51684.628,0.071,0.333
25,2,304,MA,97635.072,0.131,0.628
25,4,304,MA,6066.719,0.008,0.039
25,2,400,MA,43010.995,0.058,0.385
25,3,400,MA,68606.093,0.09,0.615
25,3,501,MA,117590.086,0.154,1
25,3,502,MA,112662.382,0.148,1
25,5,503,MA,104062.434,0.135,0.722
25,6,503,MA,39999.117,0.052,0.278
25,3,504,MA,40719.393,0.053,0.275
25,5,504,MA,107167.765,0.139,0.725
25,5,505,MA,127832.601,0.166,1
25,5,506,MA,55246.546,0.072,0.497
25,7,506,MA,55980.572,0.071,0.503
25,7,507,MA,124193.145,0.159,1
25,5,508,MA,122291.447,0.159,1
25,3,701,MA,193414.048,0.253,1
25,6,702,MA,110617.854,0.145,1
25,6,703,MA,205905.02,0.269,1
25,6,704,MA,112714.358,0.147,1
25,6,1000,MA,135575.986,0.177,1
25,3,1300,MA,26259.764,0.034,0.2
25,6,1300,MA,105351.103,0.138,0.8
25,3,1400,MA,107378.182,0.141,0.871
25,5,1400,MA,15876.745,0.021,0.129
25,1,1600,MA,86432.35,0.118,0.59
25,2,1600,MA,60066.22,0.081,0.41
25,1,1900,MA,154703.573,0.212,1
25,1,1901,MA,148886.775,0.204,1
25,1,1902,MA,128629.562,0.176,1
25,4,2400,MA,78471.575,0.105,0.652
25,5,2400,MA,41902.597,0.054,0.348
25,5,2800,MA,91531.112,0.119,0.628
25,6,2800,MA,54282.787,0.071,0.372
25,7,3301,MA,127773.282,0.163,1
25,5,3302,MA,9.775,0,0
25,7,3302,MA,123589.408,0.158,0.8
25,8,3302,MA,30891.378,0.041,0.2
25,7,3303,MA,59190.1,0.076,0.497
25,8,3303,MA,59950.41,0.079,0.503
25,7,3304,MA,136141.032,0.174,1
25,7,3305,MA,76085.265,0.097,0.573
25,8,3305,MA,56601.789,0.074,0.427
25,5,3306,MA,75198.962,0.098,0.66
25,6,3306,MA,9.775,0,0
25,7,3306,MA,38788.822,0.05,0.34
25,4,3400,MA,151093.958,0.201,1
25,4,3500,MA,64908.45,0.086,0.589
25,5,3500,MA,30010.444,0.039,0.273
25,8,3500,MA,15191.759,0.02,0.138
25,2,3601,MA,3838.99,0.005,0.029
25,4,3601,MA,104893.602,0.14,0.784
25,8,3601,MA,25014.752,0.033,0.187
25,7,3602,MA,33372.403,0.043,0.273
25,8,3602,MA,89046.075,0.117,0.727
25,7,3603,MA,8345.179,0.011,0.067
25,8,3603,MA,115610.35,0.152,0.933
25,8,3900,MA,134509.957,0.177,1
25,8,4000,MA,129891.516,0.17,1
25,4,4200,MA,124166.528,0.165,1
25,4,4301,MA,9032.408,0.012,0.083
25,9,4301,MA,100401.024,0.135,0.917
25,4,4302,MA,56100.725,0.075,0.515
25,9,4302,MA,52880.829,0.071,0.485
25,4,4303,MA,121489.453,0.162,0.955
25,8,4303,MA,5767.707,0.008,0.045
25,9,4500,MA,112976.383,0.152,1
25,9,4700,MA,130179.657,0.176,1
25,9,4800,MA,112350.343,0.152,1
25,4,4901,MA,23535.177,0.031,0.192
25,8,4901,MA,80676.107,0.106,0.659
25,9,4901,MA,18147.895,0.024,0.148
25,4,4902,MA,11001.429,0.015,0.098
25,9,4902,MA,101063.305,0.136,0.902
25,8,4903,MA,18816.158,0.025,0.142
25,9,4903,MA,113405.409,0.153,0.858
26,1,100,MI,171576,0.245,1
26,1,200,MI,131605,0.188,1
26,1,300,MI,132870,0.19,1
26,1,400,MI,99763,0.143,0.674
26,4,400,MI,48265,0.069,0.326
26,1,500,MI,155794,0.223,1
26,1,600,MI,7619.119,0.011,0.067
26,2,600,MI,106717.881,0.145,0.933
26,2,700,MI,173408,0.236,1
26,2,801,MI,150056.285,0.204,1
26,2,802,MI,132193.715,0.18,1
26,2,900,MI,2514.078,0.003,0.022
26,6,900,MI,113033.922,0.158,0.978
26,2,1001,MI,118412.975,0.161,0.796
26,3,1001,MI,30272.46,0.041,0.204
26,2,1002,MI,2716.295,0.004,0.013
26,3,1002,MI,198498.381,0.27,0.987
26,2,1003,MI,49222.586,0.067,0.293
26,3,1003,MI,118868,0.162,0.707
26,3,1004,MI,124182.304,0.169,1
26,3,1100,MI,68198.819,0.093,0.352
26,4,1100,MI,125338.181,0.179,0.648
26,4,1200,MI,142842,0.204,1
26,4,1300,MI,69726,0.1,0.633
26,5,1300,MI,40449,0.06,0.367
26,4,1400,MI,83462,0.119,0.443
26,5,1400,MI,104747,0.154,0.557
26,4,1500,MI,84071.585,0.12,0.437
26,5,1500,MI,108254.415,0.159,0.563
26,5,1600,MI,17188.486,0.025,0.136
26,10,1600,MI,109039.514,0.154,0.864
26,5,1701,MI,95012.416,0.14,0.518
26,10,1701,MI,88340,0.125,0.482
26,5,1702,MI,103726.158,0.153,1
26,5,1703,MI,98305.98,0.145,1
26,4,1704,MI,68554,0.098,0.381
26,5,1704,MI,111570.445,0.164,0.619
26,8,1801,MI,171281.106,0.235,1
26,8,1802,MI,116769.894,0.16,1
26,4,1900,MI,77888,0.111,0.416
26,7,1900,MI,109160,0.155,0.584
26,3,2000,MI,194088,0.264,1
26,6,2101,MI,135005.315,0.188,1
26,6,2102,MI,126648.685,0.177,1
26,6,2200,MI,60853,0.085,0.584
26,7,2200,MI,43427,0.062,0.416
26,6,2300,MI,126822,0.177,1
26,6,2400,MI,154010,0.215,1
26,7,2500,MI,144278,0.205,1
26,7,2600,MI,158460,0.225,1
26,7,2701,MI,99555.04,0.141,0.889
26,12,2701,MI,12429.836,0.018,0.111
26,12,2702,MI,121752.308,0.173,1
26,12,2703,MI,130971.817,0.186,1
26,8,2800,MI,188624,0.259,1
26,8,2901,MI,38309.362,0.053,0.29
26,11,2901,MI,93986.642,0.132,0.71
26,8,2902,MI,134272.1,0.184,1
26,10,2902,MI,7.242,0,0
26,8,2903,MI,79145.23,0.109,0.467
26,11,2903,MI,90413.115,0.127,0.533
26,8,2904,MI,826.65,0.001,0.005
26,11,2904,MI,96641.439,0.136,0.609
26,14,2904,MI,61335.536,0.088,0.386
26,11,2905,MI,123401.503,0.173,1
26,9,2906,MI,57400.932,0.079,0.366
26,11,2906,MI,42276.038,0.059,0.27
26,14,2906,MI,57143.315,0.082,0.364
26,11,2907,MI,10730.925,0.015,0.063
26,14,2907,MI,160936.98,0.23,0.937
26,9,2908,MI,155183.541,0.213,0.787
26,11,2908,MI,9123.149,0.013,0.046
26,14,2908,MI,32836.3,0.047,0.167
26,10,3001,MI,122902.054,0.173,1
26,10,3002,MI,163171.557,0.23,1
26,9,3003,MI,93819.441,0.129,0.701
26,10,3003,MI,40005.36,0.056,0.299
26,9,3004,MI,131648.712,0.181,0.838
26,10,3004,MI,25369.127,0.036,0.162
26,9,3005,MI,143973.69,0.198,1
26,9,3006,MI,146840.059,0.201,1
26,10,3100,MI,159587,0.225,1
26,11,3201,MI,151881.779,0.213,0.828
26,12,3201,MI,31528.453,0.045,0.172
26,11,3202,MI,93149.802,0.131,0.667
26,13,3202,MI,46470.165,0.068,0.333
26,12,3203,MI,104362.331,0.149,0.697
26,13,3203,MI,45465.082,0.067,0.303
